Date,Orkla,Telenor,DNO,Schibsted,BW,Equinor,Aker BP,SalMar,BWO,AkerASA,LerøySeafood,DNB,TGS,Subsea7,Yara,Nel,Scatec,PFBakkafrost,Storebrand,Mowi,Gjensidige,Entra
12.08.2016,"76,85","145,20","8,98","259,30","29,05","133,60","113,80","253,30","14,00","255,00","39,97","96,30","145,10","92,50","284,10","2,21","35,10","313,50","33,21","138,40","142,30","86,75"
15.08.2016,"76,35","145,00","8,98","258,00","28,55","134,00","114,90","227,00","13,50","255,00","37,83","97,25","143,80","92,45","286,90","2,26","34,70","300,40","33,26","133,70","142,60","86,50"
16.08.2016,"76,20","143,10","9,36","253,00","29,23","135,30","115,00","229,50","12,50","254,00","37,21","96,40","146,60","94,45","287,20","2,24","32,90","301,00","32,72","132,70","141,40","87,50"
17.08.2016,"74,90","142,20","8,97","247,80","27,51","132,00","113,80","223,50","13,50","250,00","36,50","94,45","141,80","92,70","284,30","2,19","31,70","295,80","31,90","131,70","139,00","87,25"
18.08.2016,"74,65","143,80","9,39","251,00","26,86","134,20","113,90","221,80","16,50","247,50","35,04","94,50","143,50","93,50","286,60","2,18","31,50","292,90","31,95","127,80","139,90","87,50"
19.08.2016,"75,90","144,70","9,37","255,00","27,30","134,50","114,10","215,40","16,00","251,00","35,00","94,55","146,90","93,05","287,70","2,17","31,30","288,30","31,77","128,50","140,70","87,25"
22.08.2016,"76,15","145,20","9,22","257,00","27,77","132,10","113,20","224,00","17,00","247,00","36,35","95,75","146,70","92,75","290,00","2,25","31,40","291,10","32,14","130,50","141,20","87,50"
23.08.2016,"76,60","145,70","9,16","260,50","27,15","131,80","111,60","228,30","17,00","251,00","36,79","98,00","153,30","92,80","297,20","2,28","31,50","311,00","32,75","132,50","142,50","89,50"
24.08.2016,"75,85","145,90","9,27","261,30","28,00","132,60","114,40","229,80","17,00","257,00","36,64","98,15","148,30","93,00","295,40","2,31","31,60","306,00","33,08","131,20","141,70","89,50"
25.08.2016,"76,40","146,00","9,19","259,00","25,49","132,00","113,10","230,70","17,00","253,00","37,12","97,60","145,70","91,95","292,30","2,24","31,70","302,30","32,80","133,00","141,60","89,25"
26.08.2016,"76,15","146,50","9,23","259,30","23,23","132,70","114,00","228,80","17,00","255,00","37,55","98,10","147,70","92,10","295,00","2,29","32,30","303,60","33,06","128,60","140,60","88,25"
29.08.2016,"76,20","146,40","9,13","258,70","21,77","132,70","113,90","229,00","16,00","255,00","37,69","97,40","143,60","91,35","292,20","2,39","32,00","303,50","33,16","127,90","140,60","88,25"
30.08.2016,"76,85","146,20","9,15","263,40","23,50","134,00","114,70","229,90","16,00","256,00","37,80","99,85","145,20","91,45","297,30","2,44","31,40","299,70","33,60","129,40","142,50","89,00"
31.08.2016,"76,30","145,50","8,77","264,60","22,00","131,80","113,70","230,70","15,50","259,00","37,40","101,30","145,20","90,60","295,80","2,53","31,10","299,50","35,23","128,80","143,10","89,25"
01.09.2016,"76,30","145,40","8,70","260,70","20,88","129,00","112,20","233,00","14,50","255,00","37,73","101,10","147,10","86,30","296,00","2,43","30,90","300,70","35,02","130,10","143,40","89,50"
02.09.2016,"77,95","145,70","8,86","263,30","21,12","132,00","115,30","235,30","14,00","255,00","38,80","101,60","150,00","88,60","296,00","2,62","30,50","300,50","35,71","131,70","146,50","89,75"
05.09.2016,"77,90","146,60","9,00","264,70","20,85","135,00","117,50","235,80","15,50","257,00","38,77","101,80","150,70","89,75","294,90","2,74","30,90","304,50","35,73","131,70","145,70","89,50"
06.09.2016,"77,65","145,30","8,90","261,60","20,44","133,00","118,30","236,10","15,50","258,00","38,36","101,20","149,00","89,20","292,80","2,69","31,40","300,20","35,69","129,40","146,00","88,25"
07.09.2016,"77,95","146,00","8,71","263,00","20,69","134,40","120,00","235,50","15,50","259,00","37,88","102,30","149,30","90,05","291,30","2,69","30,90","304,40","36,00","130,10","147,70","89,00"
08.09.2016,"77,75","146,70","8,64","260,60","21,15","134,10","118,60","233,50","16,00","259,00","38,16","101,40","149,50","90,15","287,70","2,59","30,30","305,00","36,50","129,90","149,60","87,50"
09.09.2016,"76,90","144,90","8,55","257,40","21,13","130,60","117,50","226,60","14,50","260,00","36,79","104,40","149,80","89,80","285,10","2,66","30,20","298,60","36,75","126,10","149,30","88,50"
12.09.2016,"75,50","141,80","8,40","250,50","20,02","128,70","115,20","227,90","14,50","258,00","37,11","102,10","144,70","86,70","279,90","2,68","29,80","290,60","35,74","125,20","147,20","88,75"
13.09.2016,"74,85","141,60","8,15","246,10","19,25","126,10","113,80","224,50","14,50","256,00","36,86","101,70","143,80","84,70","278,60","2,70","29,60","291,50","35,59","124,70","146,00","87,25"
14.09.2016,"74,65","139,10","8,05","246,70","18,62","125,60","117,10","230,20","14,50","261,00","38,00","101,60","144,50","85,65","275,00","2,67","29,50","296,00","35,35","129,70","145,80","85,25"
15.09.2016,"74,05","136,30","7,65","243,60","19,00","124,10","117,30","232,00","14,00","258,00","37,36","101,20","139,20","83,70","273,50","2,55","28,50","297,00","35,76","129,00","146,20","84,00"
16.09.2016,"77,00","136,30","7,77","240,00","19,39","125,10","118,60","238,40","13,50","265,00","38,58","100,90","139,00","83,50","274,70","2,55","29,00","304,10","35,52","131,60","145,70","85,75"
19.09.2016,"77,75","137,40","7,98","245,90","21,18","126,70","118,60","236,20","13,50","259,00","38,67","102,20","143,70","84,90","277,50","2,52","28,70","300,40","36,55","132,10","147,30","86,50"
20.09.2016,"79,85","137,60","7,87","252,40","20,82","125,40","117,00","247,00","14,00","256,00","39,36","101,80","139,70","81,60","277,40","2,55","27,70","319,60","38,40","134,80","148,60","86,25"
21.09.2016,"78,90","138,00","7,83","247,70","20,36","126,10","116,60","244,20","15,50","258,00","39,20","103,00","143,00","81,70","276,50","2,39","27,80","310,70","38,37","134,90","149,70","87,25"
22.09.2016,"81,00","138,30","8,09","248,70","21,50","128,50","119,90","249,20","16,50","260,00","39,92","105,00","144,30","83,60","272,00","2,40","28,90","315,60","39,01","137,80","150,10","88,50"
23.09.2016,"82,60","136,70","7,89","246,30","21,19","128,20","119,80","246,80","16,00","262,00","39,62","104,60","143,10","83,75","271,50","2,33","30,30","313,60","39,14","138,50","149,80","90,00"
26.09.2016,"81,85","133,40","7,70","244,30","20,50","126,50","116,10","233,70","15,50","260,00","38,41","102,80","142,00","82,00","268,00","2,35","29,50","314,40","38,55","136,50","148,30","89,50"
27.09.2016,"82,80","133,90","7,38","237,30","20,16","124,00","114,50","229,80","15,50","257,00","37,95","102,80","140,50","81,25","263,20","2,31","29,10","309,10","38,55","136,20","148,00","89,75"
28.09.2016,"82,20","136,30","7,74","238,00","21,24","125,30","113,80","231,30","16,00","255,00","38,84","103,30","139,10","81,65","269,00","2,46","29,30","317,90","38,51","138,60","149,00","90,25"
29.09.2016,"82,45","137,40","8,18","238,30","22,72","134,00","120,00","231,00","16,50","265,00","39,24","106,70","146,60","85,55","268,40","2,42","30,60","318,80","39,28","139,90","148,10","88,75"
30.09.2016,"82,60","137,10","8,11","234,70","22,84","133,90","127,10","244,00","17,00","275,00","40,39","104,70","144,00","85,80","265,60","2,45","31,00","333,70","39,50","143,10","149,20","89,50"
03.10.2016,"82,40","134,90","8,08","228,80","23,43","134,00","126,00","246,20","16,50","280,00","40,99","105,40","151,10","87,85","266,10","2,42","31,80","330,00","39,64","143,50","149,70","89,50"
04.10.2016,"83,40","138,50","8,25","221,00","25,27","135,50","128,60","248,40","17,00","279,00","41,50","109,10","149,80","87,90","270,00","2,39","33,00","334,90","39,84","146,10","150,90","89,50"
05.10.2016,"81,55","136,60","8,37","217,30","25,34","137,00","127,90","247,60","17,00","284,00","40,93","111,30","151,10","87,75","270,20","2,47","32,30","331,90","41,45","145,20","153,10","88,75"
06.10.2016,"81,75","135,30","8,43","221,10","26,55","137,60","131,10","248,50","18,00","283,00","41,08","111,50","155,60","88,90","272,80","2,43","31,80","333,20","41,13","145,70","153,00","86,25"
07.10.2016,"80,45","132,50","8,35","210,80","26,25","137,00","129,50","247,30","18,00","289,00","40,73","111,40","162,90","89,65","273,00","2,52","30,60","330,30","41,35","144,40","152,80","85,50"
10.10.2016,"80,95","135,20","8,57","212,10","25,86","140,70","133,40","249,10","19,00","289,00","41,11","112,40","168,00","92,75","273,40","2,65","30,30","333,30","41,80","148,50","154,90","86,00"
11.10.2016,"81,40","136,60","8,41","210,80","24,66","138,60","129,40","250,10","18,50","284,00","41,30","112,30","167,60","92,30","275,80","2,61","29,90","335,00","41,78","150,10","154,00","86,25"
12.10.2016,"80,60","134,40","8,41","209,00","24,05","138,40","131,10","247,40","18,50","286,00","41,29","111,00","171,90","93,00","266,00","2,59","30,30","331,10","41,79","148,80","153,50","85,25"
13.10.2016,"80,75","133,40","8,27","205,30","23,41","136,50","129,30","251,50","18,00","282,00","42,76","109,60","173,60","91,75","262,70","2,57","31,60","330,70","40,99","150,20","153,60","86,50"
14.10.2016,"80,65","132,50","8,34","207,20","24,24","138,80","131,50","252,90","19,00","289,00","42,85","112,40","175,30","93,05","267,00","2,60","31,30","337,60","41,90","152,80","156,50","87,00"
17.10.2016,"80,20","131,90","8,07","205,10","23,57","136,70","130,30","255,00","18,00","282,00","41,83","112,00","172,50","91,75","268,00","2,63","30,60","342,00","41,68","146,60","156,80","86,75"
18.10.2016,"79,55","134,40","7,85","205,10","22,89","134,60","130,50","255,00","18,00","285,00","42,02","114,80","173,20","90,55","270,10","2,59","30,30","352,00","42,43","147,40","156,00","88,00"
19.10.2016,"80,15","136,00","7,94","206,70","22,94","136,20","130,00","258,60","18,00","286,00","42,23","115,10","175,90","92,70","274,50","2,65","29,60","349,90","42,42","149,60","155,60","88,50"
20.10.2016,"79,70","137,20","7,59","202,50","23,70","135,40","130,30","261,80","18,50","285,00","42,52","117,00","175,90","91,75","274,00","2,54","29,40","350,90","42,84","149,00","157,00","89,00"
21.10.2016,"80,15","138,20","7,54","203,00","25,24","136,80","128,70","263,90","18,50","286,00","42,60","116,80","175,00","91,20","284,70","2,53","30,10","351,70","43,31","148,30","156,50","89,00"
24.10.2016,"79,60","138,40","7,37","202,20","25,80","136,70","128,90","265,30","17,50","287,00","42,32","116,80","174,00","92,15","286,80","2,53","29,00","352,00","43,47","148,70","157,50","89,25"
25.10.2016,"79,65","139,80","7,27","200,10","26,79","137,30","132,40","270,20","17,50","296,00","43,12","116,60","175,00","92,30","290,50","2,56","32,10","359,30","44,00","150,70","158,30","90,25"
26.10.2016,"78,65","132,00","7,08","203,20","25,91","134,90","128,10","269,10","17,50","298,00","43,20","114,10","171,40","92,00","292,00","2,49","34,10","353,60","43,40","148,90","145,40","89,00"
27.10.2016,"78,60","136,00","7,37","201,00","27,95","137,90","130,60","273,20","17,50","305,00","43,76","118,50","170,00","93,35","295,20","2,59","34,50","359,00","43,76","149,70","148,40","89,00"
28.10.2016,"78,60","131,40","7,14","199,30","27,98","138,30","130,00","273,10","16,50","300,00","43,60","119,40","169,10","93,30","297,70","2,52","33,90","353,40","43,19","149,10","148,00","89,00"
31.10.2016,"78,05","131,50","7,08","198,10","26,66","135,40","132,60","268,20","17,00","305,00","43,69","119,50","167,50","92,70","292,00","2,51","33,30","346,60","42,52","149,90","148,10","88,50"
01.11.2016,"80,00","130,00","7,20","195,70","27,46","135,00","136,80","270,90","17,00","306,00","43,70","119,30","162,80","92,15","291,20","2,47","34,30","344,40","42,61","150,60","144,10","87,75"
02.11.2016,"79,30","129,80","6,87","193,40","26,55","129,30","130,00","267,60","16,00","308,00","42,88","116,80","159,80","88,20","287,10","2,36","32,90","343,40","40,75","144,00","142,10","87,25"
03.11.2016,"79,05","129,50","6,89","195,70","27,40","131,60","127,80","270,00","17,00","302,00","43,40","118,00","162,30","89,45","284,50","2,21","32,40","345,40","41,56","145,40","142,10","88,25"
04.11.2016,"78,25","128,00","6,67","200,50","27,13","132,00","125,00","261,70","17,00","295,00","42,58","116,80","159,00","88,60","284,90","2,20","31,70","340,40","40,89","144,30","139,50","87,25"
07.11.2016,"78,90","128,20","6,98","195,30","28,00","134,60","127,40","268,30","16,50","297,00","43,32","117,50","161,80","90,40","287,80","2,15","32,00","352,70","42,00","146,00","141,60","86,50"
08.11.2016,"78,90","128,40","6,94","194,00","27,74","137,00","127,60","270,00","16,50","302,00","43,70","117,90","160,10","89,60","288,10","2,05","32,50","349,30","41,76","148,20","141,70","86,25"
09.11.2016,"77,90","128,60","6,80","187,90","28,35","136,30","126,40","269,20","16,50","310,00","43,51","119,70","162,80","90,75","303,60","2,11","31,20","343,80","42,79","146,00","142,00","86,00"
10.11.2016,"75,85","127,10","7,22","189,00","29,71","139,70","125,00","263,30","17,00","320,00","42,61","122,40","169,00","92,85","321,20","2,13","30,60","336,90","45,60","144,30","143,80","84,25"
11.11.2016,"75,95","127,00","7,15","181,90","28,10","136,60","122,50","263,80","17,00","307,00","43,41","122,50","160,50","94,00","320,00","2,11","30,20","333,50","44,92","143,90","142,00","85,00"
14.11.2016,"74,30","126,10","6,92","180,80","27,05","134,20","122,90","267,00","16,50","309,00","43,70","123,90","160,80","95,10","319,00","2,09","29,70","343,30","46,10","144,50","141,80","84,50"
15.11.2016,"75,05","126,50","7,24","185,50","27,00","138,20","131,50","275,90","18,00","312,00","44,60","124,50","164,80","100,30","318,50","2,09","29,50","345,20","46,12","147,60","141,00","85,00"
16.11.2016,"74,80","126,40","7,81","185,00","27,39","139,30","130,50","257,80","18,00","316,00","44,10","122,00","162,30","101,10","318,70","2,01","29,60","344,60","46,00","147,50","141,50","82,75"
17.11.2016,"75,70","127,10","7,52","185,80","26,71","140,60","129,50","259,90","18,50","315,00","45,13","122,30","163,20","101,70","314,40","2,00","30,90","350,40","45,52","149,10","141,50","82,75"
18.11.2016,"75,80","125,50","7,55","187,80","27,30","139,10","128,70","262,50","19,50","315,00","45,25","123,20","161,60","100,30","320,80","2,02","30,50","353,50","46,05","149,60","140,50","84,75"
21.11.2016,"76,20","124,70","7,74","184,00","27,46","144,10","133,30","263,50","19,50","319,00","45,42","123,70","164,00","102,90","320,10","2,05","30,00","356,10","46,02","151,10","141,10","85,00"
22.11.2016,"75,90","124,90","7,75","184,60","26,99","145,60","134,10","264,30","19,50","324,00","45,37","124,50","167,60","102,10","319,00","2,03","29,80","353,80","46,57","151,00","142,00","85,00"
23.11.2016,"76,50","124,70","7,59","182,80","26,90","145,70","134,50","262,90","19,50","320,00","45,14","124,70","169,80","101,20","316,90","2,02","30,80","351,00","46,33","151,60","140,90","85,00"
24.11.2016,"75,90","124,60","7,51","183,50","28,32","146,40","135,90","265,50","19,50","322,00","45,58","124,10","170,10","103,50","320,00","2,00","31,70","351,90","45,78","150,80","139,10","85,50"
25.11.2016,"76,65","126,90","7,35","184,10","28,32","145,10","132,40","264,20","20,00","323,00","46,03","123,80","166,00","100,50","319,10","1,99","33,80","353,40","45,41","154,00","140,40","85,00"
28.11.2016,"76,45","127,10","7,34","184,40","27,00","144,30","131,10","264,50","18,50","316,00","46,37","122,60","164,10","97,90","317,10","2,03","34,90","354,00","44,48","154,10","139,80","85,25"
